From File,To File,References,From Entities,To Entities
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcarith.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jaricom.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcarith.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",4,2,3
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcarith.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcarith.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",9,3,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcarith.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",119,13,29
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcarith.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",7,3,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccoefct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",5,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccoefct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccoefct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",13,6,8
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccoefct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",98,7,31
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccoefct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsamplecomp.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccoefct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",6,3,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolext.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c",2,2,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolext.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",5,3,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c","opencv-4.12.0/3rdparty/libjpeg-turbo/simd/arm/aarch64/jsimd.c",4,1,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolext.c",10,4,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",23,1,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jmorecfg.h",5,1,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",25,2,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",240,9,31
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsamplecomp.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsimd.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/simd/arm/aarch64/jsimd.c",16,2,14
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdct.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",5,2,3
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jfdctflt.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jfdctfst.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jfdctint.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",6,2,3
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",69,5,19
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsimddct.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdiffct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",5,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdiffct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdiffct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jlossls.h",3,2,3
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdiffct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",12,4,8
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdiffct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",106,7,27
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdiffct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",7,2,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/simd/arm/aarch64/jsimd.c",2,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.h",521,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcomapi.c",2,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",75,6,5
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeg_nbits.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",8,4,5
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",393,14,28
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsimd.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcicc.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcapimin.c",16,1,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcicc.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",3,2,3
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcicc.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcicc.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",14,2,7
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcarith.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccoefct.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jccolor.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdctmgr.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcdiffct.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclhuff.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclossls.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmainct.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmarker.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcprepct.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcsample.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",2,1,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegapicomp.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",2,1,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcinit.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",42,2,16
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclhuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c",2,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclhuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.h",3,2,3
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclhuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcomapi.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclhuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",5,5,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclhuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclhuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jlossls.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclhuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",7,3,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclhuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",79,10,24
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclossls.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",2,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclossls.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclossls.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jlossls.h",27,12,5
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclossls.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",2,1,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jclossls.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",54,13,15
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmainct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",4,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmainct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmainct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",10,4,7
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmainct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",47,4,20
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmainct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsamplecomp.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmarker.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",6,6,6
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmarker.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmarker.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegapicomp.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmarker.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",14,4,9
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmarker.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",137,17,57
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmarker.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.h",48,5,10
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcparam.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",26,5,11
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegapicomp.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",44,9,19
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",441,11,76
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",7,2,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.h","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcomapi.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcomapi.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcomapi.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",20,5,11
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcparam.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcomapi.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcparam.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",10,6,6
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcparam.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcparam.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",5,4,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcparam.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",332,11,78
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcparam.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jstdhuff.c",2,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/simd/arm/aarch64/jsimd.c",4,1,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c",2,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.h",2,1,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcomapi.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",6,6,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeg_nbits.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",9,3,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",134,14,28
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsimd.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",2,2,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcprepct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",4,2,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcprepct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcprepct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",15,6,8
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcprepct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",86,6,23
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcprepct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsamplecomp.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcprepct.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",2,2,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcsample.c","opencv-4.12.0/3rdparty/libjpeg-turbo/simd/arm/aarch64/jsimd.c",4,1,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcsample.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",5,1,4
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcsample.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcsample.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",14,8,5
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcsample.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",101,9,22
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcsample.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsamplecomp.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcsample.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jsimd.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcsample.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcapimin.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcarith.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jchuff.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmarker.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcmaster.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcomapi.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcparam.c",2,1,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcphuff.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",8,3,6
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegapicomp.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",10,7,9
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",165,8,75
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jctrans.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapimin.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jcomapi.c",4,4,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapimin.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdinput.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapimin.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdmarker.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapimin.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdmaster.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapimin.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",12,7,7
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapimin.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapimin.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jmemmgr.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapimin.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",11,6,7
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapimin.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",215,9,59
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdcoefct.h",3,2,3
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdmainct.h",14,3,6
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdmaster.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdmaster.h",8,5,2
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdmerge.h",3,3,3
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdsample.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdsample.h",7,2,3
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",21,7,7
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jmemsys.h",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpegint.h",44,9,23
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jpeglib.h",350,10,43
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdapistd.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jutils.c",3,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdarith.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jaricom.c",1,1,1
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdarith.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jerror.h",15,7,6
"opencv-4.12.0/3rdparty/libjpeg-turbo/src/jdarith.c","opencv-4.12.0/3rdparty/libjpeg-turbo/src/jinclude.h",1,1,1
