Source,Target,Type
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_split_colgrp,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ns_fwdlift_colgrp,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_split_colres,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ns_fwdlift_colres,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_split_row,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ns_fwdlift_row,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ns_invlift_row,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_join_row,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ns_invlift_colgrp,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_join_colgrp,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ns_invlift_colres,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_join_colres,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.h,jasper/jas_seq.h,include
C:/opencv/3rdparty/libjasper/jpc_qmfb.h,defined,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,stdio.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,stdlib.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,math.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jasper/jas_types.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jasper/jas_math.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_bs.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_dec.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_cs.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_mqcod.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_t1cod.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_tsfb.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JPC_PASSTYPE,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JPC_PASSTYPE,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JPC_SEGPASSCNT,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_initmqctxs,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_getzcctxno,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_getspb,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_getscctxno,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_getmagctxno,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_pow2i,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_pow2i,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,floor,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_pow2i,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_pow2i,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,floor,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_pow2i,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_pow2i,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,floor,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_pow2i,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_pow2i,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,floor,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_pow2i,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,~JAS_ONES,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_getsignmsedec_macro,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.c,jpc_initctxs,call
C:/opencv/3rdparty/libjasper/jpc_t1cod.h,jasper/jas_fix.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.h,jasper/jas_math.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.h,jpc_mqcod.h,include
C:/opencv/3rdparty/libjasper/jpc_t1cod.h,jpc_tsfb.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,stdio.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,stdlib.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,assert.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jasper/jas_fix.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jasper/jas_stream.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jasper/jas_math.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_bs.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_mqdec.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_t1dec.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_t1cod.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_dec.h,include
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_dec_decodecblk,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_create,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_stream_rewind,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_stream_setrwcount,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_mqdec_create,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_mqdec_setctxs,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_mqdec_setinput,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_mqdec_init,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_bitstream_sopen,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_eprintf,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_eprintf,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,JPC_PASSTYPE,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,dec_sigpass,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,dec_rawsigpass,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,dec_refpass,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,dec_rawrefpass,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,dec_clnpass,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_mqdec_setctxs,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_eprintf,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_bitstream_inalign,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_eprintf,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_bitstream_close,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_seglist_remove,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_seg_destroy,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,assert,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_sigpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_sigpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_sigpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_sigpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_rawsigpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_rawsigpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_rawsigpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_rawsigpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_refpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_refpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_refpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_refpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_rawrefpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_rawrefpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_rawrefpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_rawrefpass_step,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_mqdec_setcurctx,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,JPC_T1D_GETBIT,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,jpc_mqdec_setcurctx,call
C:/opencv/3rdparty/libjasper/jpc_t1dec.c,JPC_T1D_GETBITNOSKEW,call
